,ORÇAMENTO REALIZADO (R$),EXERCÍCIO
146793,0.0,2019
146794,15696.0,2019
146795,0.0,2019
146796,288.0,2019
146797,2310.0,2019
146798,93148.0,2019
146799,99167.23,2019
146800,0.0,2019
146801,53296.33,2019
146802,2016.49,2019
146803,40101.44,2019
146804,32835.18,2019
146805,0.0,2019
146806,24517.26,2019
146807,36554.0,2019
146808,18975.18,2019
146809,11466.59,2019
146810,0.0,2019
146811,0.0,2019
146812,203715.96,2019
146813,143367.38,2019
146814,0.0,2019
146815,82023.12,2019
146816,165736.14,2019
146817,0.0,2019
146818,748.4,2019
146819,40329.26,2019
146820,38436.74,2019
146821,58517.0,2019
146822,2816.91,2019
146823,85769.9,2019
146824,780.0,2019
146825,89206.64,2019
146826,0.0,2019
146827,17000.0,2019
146828,155034.73,2019
146829,44441.41,2019
146830,0.0,2019
146831,183.5,2019
146832,0.0,2019
146833,46905.07,2019
146834,30438.99,2019
146835,0.0,2019
146836,47731.62,2019
146837,238305.88,2019
146838,1680.0,2019
146839,102.14,2019
146840,0.0,2019
146841,0.0,2019
146842,78791.31,2019
146843,32172.83,2019
146844,40825.93,2019
146845,8874.38,2019
146846,242220.0,2019
146847,0.0,2019
146848,13266.22,2019
146849,7840.0,2019
146850,97025.94,2019
146851,31020.8,2019
146852,19977.4,2019
146853,102571.05,2019
146854,67360.0,2019
146855,0.0,2019
146856,597.0,2019
146857,9990.0,2019
146858,80061.28,2019
146859,0.0,2019
146860,1846.77,2019
146861,0.0,2019
146862,116394.44,2019
146863,0.0,2019
146864,0.0,2019
146865,0.0,2019
146866,223216.65,2019
146867,0.0,2019
146868,127671.6,2019
146869,0.0,2019
146870,20265.0,2019
146871,0.0,2019
146872,1440.0,2019
146873,0.0,2019
146874,96800.0,2019
146875,14400.0,2019
146876,24533.0,2019
146877,5144.88,2019
146878,41672.0,2019
146879,338813.06,2019
146880,122477.25,2019
146881,42253.19,2019
146882,118513.24,2019
146883,0.0,2019
146884,11942.69,2019
146885,174335.67,2019
146886,7600.0,2019
146887,0.0,2019
146888,0.0,2019
146889,0.0,2019
146890,0.0,2019
146891,0.0,2019
146892,43175.47,2019
146893,30194.2,2019
146894,8750.0,2019
146895,0.0,2019
146896,32526.9,2019
146897,1298.5,2019
146898,0.0,2019
146899,0.0,2019
146900,26626.04,2019
146901,3303.58,2019
146902,9894.5,2019
146903,41802.56,2019
146904,18616.27,2019
146905,3725.81,2019
146906,2720.0,2019
146907,0.0,2019
146908,108668.71,2019
146909,143531.0,2019
146910,20129.88,2019
146911,0.0,2019
146912,6479.26,2019
146913,0.0,2019
146914,0.0,2019
146915,0.0,2019
146916,0.0,2019
146917,12290.98,2019
146918,18204.23,2019
146919,31486.38,2019
146920,2227.92,2019
146921,0.0,2019
146922,1589.63,2019
146923,458.0,2019
146924,60365.67,2019
146925,28026.54,2019
146926,11053.58,2019
146927,58455.5,2019
146928,1170500.0,2019
146929,350304.29,2019
146930,0.0,2019
146931,133059.44,2019
146932,2800.15,2019
146933,44000.0,2019
146934,0.0,2019
146935,1562.18,2019
146936,0.0,2019
146937,34330.52,2019
146938,1500.0,2019
146939,0.0,2019
146940,434317.28,2019
146941,4000.0,2019
146942,8179.42,2019
146943,558148.36,2019
146944,707730.98,2019
146945,3200.0,2019
146946,282.0,2019
146947,1772.92,2019
146948,4398690.33,2019
146949,225828.89,2019
146950,5246437.47,2019
146951,107071.63,2019
146952,0.0,2019
146953,281224.04,2019
146954,0.0,2019
146955,0.0,2019
146956,566827.07,2019
146957,14147.59,2019
146958,0.0,2019
146959,14000.0,2019
146960,1979.92,2019
146961,6300.0,2019
146962,0.0,2019
146963,22136.72,2019
146964,1907.88,2019
146965,54316.0,2019
146966,20720.0,2019
146967,85858.47,2019
146968,43355.0,2019
146969,85972.44,2019
146970,177985.22,2019
146971,1592.0,2019
146972,397707.22,2019
146973,0.0,2019
146974,95699.41,2019
146975,7961.7,2019
146976,60657.73,2019
146977,438139.61,2019
146978,0.0,2019
146979,1131.08,2019
146980,126375.14,2019
146981,247093.28,2019
146982,0.0,2019
146983,309211.09,2019
146984,17975.21,2019
146985,211828.27,2019
146986,17000.0,2019
146987,46621.91,2019
146988,0.0,2019
146989,22865.34,2019
146990,0.0,2019
146991,6758.26,2019
146992,70827.34,2019
146993,10393.26,2019
146994,16940.0,2019
146995,0.0,2019
146996,4554.06,2019
146997,15062.3,2019
146998,0.0,2019
146999,6444.72,2019
147000,0.0,2019
147001,95720.68,2019
147002,48026.0,2019
147003,0.0,2019
147004,61300.38,2019
147005,0.0,2019
147006,22958.47,2019
147007,146550.0,2019
147008,6280.56,2019
147009,75160.29,2019
147010,17546.6,2019
147011,379.76,2019
147012,64233.36,2019
147013,11707.71,2019
147014,10000.0,2019
147015,61640.0,2019
147016,62084.4,2019
147017,40601.75,2019
147018,0.0,2019
147019,29915.92,2019
147020,1335154.86,2019
147021,382345.33,2019
147022,119222.81,2019
147023,276360.99,2019
147024,232247.72,2019
147025,942808.2,2019
147026,618541.96,2019
147027,9531.84,2019
147028,301931.39,2019
147029,18013.74,2019
147030,7987889.12,2019
147031,0.0,2019
147032,8973.83,2019
147033,42024.51,2019
147034,19288385.51,2019
147035,398851.26,2019
147036,138038.65,2019
147037,43348.19,2019
147038,4745.01,2019
147039,64049.9,2019
147040,44788.8,2019
147041,367684.11,2019
147042,0.0,2019
147043,19817.28,2019
147044,8565.92,2019
147045,24487.71,2019
147046,102233.96,2019
147047,1758450.05,2019
147048,17536.92,2019
147049,0.0,2019
147050,335891.68,2019
147051,0.0,2019
147052,1131008.51,2019
147053,763929.7,2019
147054,57797.29,2019
147055,1996.0,2019
147056,13174831.01,2019
147057,14898.61,2019
147058,0.0,2019
147059,89334.11,2019
147060,17133.36,2019
147061,753192.86,2019
147062,330.4,2019
147063,7028911.11,2019
147064,198362.56,2019
147065,13500.0,2019
147066,3182.9,2019
147067,809688.22,2019
147068,4553509.09,2019
147069,300854.35,2019
147070,21599.88,2019
147071,4000.0,2019
147072,18164.76,2019
147073,1007132.87,2019
147074,1715122.23,2019
147075,116193.78,2019
147076,220513.88,2019
147077,507747.09,2019
147078,0.0,2019
147079,0.0,2019
147080,992404.17,2019
147081,3631.04,2019
147082,49050.98,2019
147083,120657.45,2019
147084,172848.69,2019
147085,773160.71,2019
147086,405573.38,2019
147087,5488.0,2019
147088,740254.79,2019
147089,280498.2,2019
147090,10828220.41,2019
147091,2731125.23,2019
147092,17737.5,2019
147093,1261411.61,2019
147094,0.0,2019
147095,8525621.88,2019
147096,914709.56,2019
147097,9746.8,2019
147098,268899.98,2019
147099,75261.5,2019
147100,0.0,2019
147101,208310.16,2019
147102,0.0,2019
147103,4388.0,2019
147104,300000.0,2019
147105,244918.84,2019
147106,131293.54,2019
147107,597333.74,2019
147108,0.0,2019
147109,86281.16,2019
147110,8218.61,2019
147111,8593.79,2019
147112,10494.35,2019
147113,2407.82,2019
147114,21741.3,2019
147115,0.0,2019
147116,858508.84,2019
147117,0.0,2019
147118,0.0,2019
147119,25979.46,2019
147120,255090.03,2019
147121,409.34,2019
147122,56759.33,2019
147123,392652.43,2019
147124,3520059.41,2019
147125,4286.25,2019
147126,1621434.0,2019
147127,1187121.81,2019
147128,4578.16,2019
147129,852107.92,2019
147130,0.0,2019
147131,1555.2,2019
147132,535520.13,2019
147133,0.0,2019
147134,84544.68,2019
147135,164078.39,2019
147136,52965.03,2019
147137,3445746.79,2019
147138,10851622.54,2019
147139,6950.0,2019
147140,2066714.86,2019
147141,215325.59,2019
147142,480857.42,2019
147143,27194488.75,2019
147144,1951746.52,2019
147145,276336.43,2019
147146,0.0,2019
147147,26182.7,2019
147148,0.0,2019
147149,409795.38,2019
147150,0.0,2019
147151,284522.88,2019
147152,11538.81,2019
147153,0.0,2019
147154,0.0,2019
147155,0.0,2019
147156,34428.72,2019
147157,1537636.44,2019
147158,15000.0,2019
147159,0.0,2019
147160,0.0,2019
147161,718385.18,2019
147162,14693854.83,2019
147163,126855.78,2019
147164,193132.44,2019
147165,979495.83,2019
147166,903.0,2019
147167,1941478.45,2019
147168,619.5,2019
147169,13148.34,2019
147170,630833.74,2019
147171,13997431.68,2019
147172,390661.05,2019
147173,11008.99,2019
147174,15700.8,2019
147175,14493228.4,2019
147176,94820.55,2019
147177,90971.63,2019
147178,1908.47,2019
147179,79.59,2019
147180,4724736.34,2019
147181,2855286.56,2019
147182,329512.3,2019
147183,54343.59,2019
147184,51088.96,2019
147185,454375.16,2019
147186,181096.35,2019
147187,33829.56,2019
147188,29250.0,2019
147189,0.0,2019
147190,390.0,2019
147191,12669.0,2019
147192,1067551.36,2019
147193,22280.54,2019
147194,442381.13,2019
147195,99.12,2019
147196,120373.0,2019
147197,0.0,2019
147198,1692071.14,2019
147199,358187.64,2019
147200,8734477.05,2019
147201,30835.7,2019
147202,4691.68,2019
147203,246056.33,2019
147204,175771.63,2019
147205,502.38,2019
147206,2114.85,2019
147207,1465.34,2019
147208,4943.8,2019
147209,0.0,2019
147210,2980349.85,2019
147211,80158.14,2019
147212,136415.73,2019
147213,345209.96,2019
147214,365047.7,2019
147215,2680.3,2019
147216,777456.21,2019
147217,11990.0,2019
147218,0.0,2019
147219,124628.86,2019
147220,139431.56,2019
147221,236910.0,2019
147222,5420366.34,2019
147223,6189.85,2019
147224,70796.99,2019
147225,149938.64,2019
147226,91359.51,2019
147227,54.87,2019
147228,2058101.61,2019
147229,321629.75,2019
147230,46014.52,2019
147231,0.0,2019
147232,1030286.3,2019
147233,1416679.82,2019
147234,10956415.41,2019
147235,0.0,2019
147236,509074.2,2019
147237,540490.19,2019
147238,272236.04,2019
147239,0.0,2019
147240,21242226.7,2019
147241,1966.98,2019
147242,1013222.7,2019
147243,141685.98,2019
147244,189600.0,2019
147245,65249.49,2019
147246,270854.92,2019
147247,27583.36,2019
147248,23000.56,2019
147249,933533.15,2019
147250,16600.0,2019
147251,277248.16,2019
147252,328780.35,2019
147253,1341.33,2019
147254,2915485.35,2019
147255,179914.28,2019
147256,4845.86,2019
147257,573379.49,2019
147258,0.0,2019
147259,0.0,2019
147260,353944.85,2019
147261,2252350.01,2019
147262,204269.48,2019
147263,3.72,2019
147264,15202.0,2019
147265,27558.37,2019
147266,0.0,2019
147267,13094.85,2019
147268,9708596.01,2019
147269,220434.51,2019
147270,0.0,2019
147271,445.94,2019
147272,0.0,2019
147273,0.0,2019
147274,33021.76,2019
147275,0.0,2019
147276,31606.64,2019
147277,34954.95,2019
147278,119492.09,2019
147279,2962224.74,2019
147280,11289858.38,2019
147281,13844.09,2019
147282,839049.25,2019
147283,2506113.42,2019
147284,17474392.56,2019
147285,45500.0,2019
147286,0.0,2019
147287,44483.2,2019
147288,2194.99,2019
147289,621446.72,2019
147290,1371961.69,2019
147291,143760.72,2019
147292,241181.71,2019
147293,0.0,2019
147294,370087.99,2019
147295,1369784.62,2019
147296,1879253.14,2019
147297,1113419.34,2019
147298,1442.4,2019
147299,880.0,2019
147300,65924.54,2019
147301,139707.73,2019
147302,0.0,2019
147303,55446.46,2019
147304,0.0,2019
147305,225708.93,2019
147306,0.0,2019
147307,0.0,2019
147308,133785.82,2019
147309,208000.0,2019
147310,2363.49,2019
147311,218272.97,2019
147312,21.05,2019
147313,940942.64,2019
147314,2709.3,2019
147315,0.0,2019
147316,121661.99,2019
147317,9029.73,2019
147318,52549.04,2019
147319,3462.34,2019
147320,274.33,2019
147321,1232062.96,2019
147322,0.0,2019
147323,910328.32,2019
147324,153881.95,2019
147325,429600.0,2019
147326,11425392.32,2019
147327,674607.66,2019
147328,4907.26,2019
147329,2983.0,2019
147330,7677983.68,2019
147331,0.09,2019
147332,87205.0,2019
147333,10345.84,2019
147334,35000.84,2019
147335,81122.17,2019
147336,2898.26,2019
147337,0.0,2019
147338,0.0,2019
147339,141039.54,2019
147340,2523.9,2019
147341,0.0,2019
147342,0.0,2019
147343,7145.34,2019
147344,31628.28,2019
147345,118577.98,2019
147346,453608.0,2019
147347,4324198.35,2019
147348,5360.0,2019
147349,168420.55,2019
147350,79443.28,2019
147351,149709.04,2019
147352,4613.0,2019
147353,1309816.58,2019
147354,0.0,2019
147355,253491.16,2019
147356,191365.0,2019
147357,421718.39,2019
147358,0.0,2019
147359,208823.38,2019
147360,11940955.61,2019
147361,0.0,2019
147362,12150.8,2019
147363,300.0,2019
147364,1407410.27,2019
147365,16703.25,2019
147366,51205.72,2019
147367,4507584.58,2019
147368,152800.09,2019
147369,1047029.49,2019
147370,0.0,2019
147371,1453227.49,2019
147372,42282.23,2019
147373,1034483.38,2019
147374,57600.0,2019
147375,21866769.83,2019
147376,145273.32,2019
147377,0.0,2019
147378,910740.8,2019
147379,411137.08,2019
147380,680029.91,2019
147381,72615.76,2019
147382,1528789.12,2019
147383,104641.19,2019
147384,0.0,2019
147385,9952837.18,2019
147386,214619.57,2019
147387,0.0,2019
147388,344543.91,2019
147389,0.0,2019
147390,114546.7,2019
147391,25104.59,2019
147392,0.0,2019
147393,1200.0,2019
147394,0.0,2019
147395,3797.5,2019
147396,23325.26,2019
147397,110565.99,2019
147398,1854384.34,2019
147399,0.0,2019
147400,290263.22,2019
147401,264457.39,2019
147402,534630.84,2019
147403,47126.22,2019
147404,142178.96,2019
147405,0.0,2019
147406,29816.67,2019
147407,11277459.84,2019
147408,7263267.62,2019
147409,208130.4,2019
147410,171867.11,2019
147411,572131.71,2019
147412,0.0,2019
147413,86155.83,2019
147414,0.0,2019
147415,74733.13,2019
147416,41204.08,2019
147417,610000.0,2019
147418,43596.3,2019
147419,45596.99,2019
147420,136180.8,2019
147421,6252117.97,2019
147422,108400.0,2019
147423,25672.72,2019
147424,16901293.28,2019
147425,169253.96,2019
147426,477838.93,2019
147427,1988230.64,2019
147428,199963.47,2019
147429,158023.64,2019
147430,69342.23,2019
147431,60545.22,2019
147432,5866.5,2019
147433,0.0,2019
147434,1412309.77,2019
147435,529924.86,2019
147436,0.0,2019
147437,0.0,2019
147438,955.25,2019
147439,159081.59,2019
147440,130042.39,2019
147441,181740.07,2019
147442,237714.9,2019
147443,10273.31,2019
147444,1614821.76,2019
147445,296881.22,2019
147446,100269.0,2019
147447,16198471.16,2019
147448,881601.58,2019
147449,0.0,2019
147450,3557145.49,2019
147451,174905.5,2019
147452,85985.89,2019
147453,267400.0,2019
147454,82275.26,2019
147455,2456695.42,2019
147456,4553844.88,2019
147457,2574.65,2019
147458,87857.73,2019
147459,0.0,2019
147460,0.0,2019
147461,1350662.39,2019
147462,21240.0,2019
147463,27138683.25,2019
147464,772.0,2019
147465,705629.28,2019
147466,60270.88,2019
147467,1741406.67,2019
147468,789732.72,2019
147469,86528.81,2019
147470,9650.0,2019
147471,56001.98,2019
147472,0.0,2019
147473,79728.91,2019
147474,6556.9,2019
147475,1847900.54,2019
147476,0.0,2019
147477,12939.99,2019
147478,685.0,2019
147479,0.0,2019
147480,258912.98,2019
147481,13290428.0,2019
147482,3000.0,2019
147483,0.0,2019
147484,651241.43,2019
147485,11469.37,2019
147486,229859.63,2019
147487,132209.95,2019
147488,32630069.73,2019
147489,163291.43,2019
147490,31742.54,2019
147491,9816.65,2019
147492,104115.82,2019
147493,1751752.45,2019
147494,137108.27,2019
147495,10172.22,2019
147496,1403292.99,2019
147497,309222.1,2019
147498,31789.0,2019
147499,198476.38,2019
147500,2762557.53,2019
147501,0.0,2019
147502,56859.21,2019
147503,636276.73,2019
147504,36941.4,2019
147505,11950.0,2019
147506,474197.63,2019
147507,256001.16,2019
147508,168656.04,2019
147509,47259.93,2019
147510,130374.79,2019
147511,1644645.03,2019
147512,16290.0,2019
147513,0.0,2019
147514,641908.58,2019
147515,0.0,2019
147516,892376.97,2019
147517,9213.72,2019
147518,221259.17,2019
147519,5121891.83,2019
147520,1375522.73,2019
147521,26934808.24,2019
147522,411600.0,2019
147523,19280.76,2019
147524,0.0,2019
147525,4113074.78,2019
147526,59026.94,2019
147527,0.0,2019
147528,2605710.18,2019
147529,0.0,2019
147530,255388.87,2019
147531,9850.77,2019
147532,0.0,2019
147533,78488.85,2019
147534,48269.07,2019
147535,671435.84,2019
147536,142059.95,2019
147537,202.98,2019
147538,0.0,2019
147539,345317.0,2019
147540,0.0,2019
147541,0.0,2019
147542,350050.89,2019
147543,12419.22,2019
147544,0.0,2019
147545,56104.96,2019
147546,1823976.31,2019
147547,246481.66,2019
147548,278228.59,2019
147549,9916.88,2019
147550,362646.67,2019
147551,144403.73,2019
147552,396537.04,2019
147553,7634078.0,2019
147554,362715.39,2019
147555,182477.83,2019
147556,38256.12,2019
147557,0.0,2019
147558,65.0,2019
147559,1086207.63,2019
147560,4024.8,2019
147561,366744.79,2019
147562,16306696.09,2019
147563,0.0,2019
147564,18264.91,2019
147565,409298.85,2019
147566,9275.33,2019
147567,888155.75,2019
147568,140461.2,2019
147569,481928.43,2019
147570,224400.0,2019
147571,3849100.88,2019
147572,200.0,2019
147573,49354.75,2019
147574,576.0,2019
147575,178017.45,2019
147576,67921.94,2019
147577,154698.5,2019
147578,0.0,2019
147579,678022.89,2019
147580,2805.06,2019
147581,131753.75,2019
147582,119340.67,2019
147583,5330032.26,2019
147584,10855.0,2019
147585,0.0,2019
147586,0.0,2019
147587,1954.08,2019
147588,25572.84,2019
147589,20400.0,2019
147590,179036.46,2019
147591,982577.57,2019
147592,45436.45,2019
147593,1399.0,2019
147594,118795.88,2019
147595,0.0,2019
147596,1004065.72,2019
147597,270185.22,2019
147598,10300537.58,2019
147599,1080000.0,2019
147600,169158.34,2019
147601,193532.49,2019
147602,12388.02,2019
147603,13245.88,2019
147604,49466.4,2019
147605,447247.34,2019
147606,2096418.59,2019
147607,14485428.88,2019
147608,5010350.08,2019
147609,7962748.63,2019
147610,0.0,2019
147611,276084.76,2019
147612,715181.38,2019
147613,80723.75,2019
147614,0.0,2019
147615,844886.61,2019
147616,17680.0,2019
147617,0.0,2019
147618,800299.25,2019
147619,802641.64,2019
147620,50866.17,2019
147621,330772.09,2019
147622,11676.94,2019
147623,185464.79,2019
147624,13712.88,2019
147625,2224286.68,2019
147626,5741843.36,2019
147627,1894.29,2019
147628,235565.14,2019
147629,177904.82,2019
147630,23862.68,2019
147631,12925050.33,2019
147632,102058.59,2019
147633,327375.11,2019
147634,101313.61,2019
147635,20705.55,2019
147636,47340.92,2019
147637,875401.58,2019
147638,0.0,2019
147639,713839.79,2019
147640,0.0,2019
147641,1012.05,2019
147642,718967.53,2019
147643,0.0,2019
147644,8700.0,2019
147645,105771.23,2019
147646,2175.0,2019
147647,57750.0,2019
147648,6360.0,2019
147649,188087.81,2019
147650,107106.65,2019
147651,41612.41,2019
147652,318510.87,2019
147653,1293.3,2019
147654,0.0,2019
147655,9465.0,2019
147656,23649.14,2019
147657,535628.4,2019
147658,10000.37,2019
147659,67616.25,2019
147660,13857.0,2019
147661,2059276.22,2019
147662,464805.38,2019
147663,0.0,2019
147664,596834.17,2019
147665,91699.65,2019
147666,2065.0,2019
147667,4577101.59,2019
147668,7238.24,2019
147669,96014.24,2019
147670,14405.08,2019
147671,15322.69,2019
147672,3439416.02,2019
147673,315444.68,2019
147674,119587.0,2019
147675,53.98,2019
147676,1095.3,2019
147677,214512.27,2019
147678,2317319.85,2019
147679,479768.94,2019
147680,18943.85,2019
147681,129047.15,2019
147682,44906.37,2019
147683,192839.78,2019
147684,0.0,2019
147685,70880.26,2019
147686,374480.38,2019
147687,581778.02,2019
147688,0.0,2019
147689,899124.4,2019
147690,300000.0,2019
147691,5486.0,2019
147692,708745.13,2019
147693,5200.0,2019
147694,1160710.8,2019
147695,20913724.44,2019
147696,1407066.43,2019
147697,60360.58,2019
147698,2699666.44,2019
147699,15849647.74,2019
147700,8872559.81,2019
147701,1116414.06,2019
147702,2789465.23,2019
147703,541735.69,2019
147704,0.0,2019
147705,14094.15,2019
147706,8983.47,2019
147707,6323.03,2019
147708,190635.61,2019
147709,64320.14,2019
147710,0.0,2019
147711,0.0,2019
147712,294055.37,2019
147713,689387.32,2019
147714,1047476.01,2019
147715,1167.24,2019
147716,70541.6,2019
147717,13777.95,2019
147718,365010.05,2019
147719,1052724.19,2019
147720,42250.0,2019
147721,1638453.91,2019
147722,10615.47,2019
147723,257667.63,2019
147724,9651383.48,2019
147725,43822.92,2019
147726,2477319.25,2019
147727,0.0,2019
147728,271304.6,2019
147729,376795.5,2019
147730,171191.49,2019
147731,212521.14,2019
147732,68131.62,2019
147733,22489.98,2019
147734,137116.14,2019
147735,1192028.12,2019
147736,0.0,2019
147737,967241.8,2019
147738,95469.46,2019
147739,472.28,2019
147740,0.0,2019
147741,0.0,2019
147742,4000.0,2019
147743,19237617.64,2019
147744,429804.01,2019
147745,1174372.77,2019
147746,7500.0,2019
147747,19719.84,2019
147748,589099.66,2019
147749,48105.52,2019
147750,744008.0,2019
147751,12622381.48,2019
147752,0.0,2019
147753,2866181.54,2019
147754,187480.0,2019
147755,33409.36,2019
147756,254615.99,2019
147757,0.0,2019
147758,1424.97,2019
147759,0.0,2019
147760,180789.26,2019
147761,0.0,2019
147762,270125.07,2019
147763,0.0,2019
147764,235200.88,2019
147765,0.0,2019
147766,417364.89,2019
147767,52958.29,2019
147768,18708.52,2019
147769,5815022.38,2019
147770,0.0,2019
147771,1618006.13,2019
147772,7452.34,2019
147773,686736.0,2019
147774,104970.73,2019
147775,31280.0,2019
147776,162544.82,2019
147777,7886.0,2019
147778,335855.19,2019
147779,53931.09,2019
147780,869334.38,2019
147781,30511.19,2019
147782,29836.81,2019
147783,0.0,2019
147784,0.0,2019
147785,0.0,2019
147786,0.0,2019
147787,390866.68,2019
147788,2672578.19,2019
147789,14604226.6,2019
147790,123111.02,2019
147791,101668.05,2019
147792,10652341.67,2019
147793,156674.95,2019
147794,67206.97,2019
147795,267.07,2019
147796,6668796.5,2019
147797,914419.47,2019
147798,370229.61,2019
147799,730149.22,2019
147800,26750.0,2019
147801,302443.0,2019
147802,80393.13,2019
147803,54667.0,2019
147804,68758.61,2019
147805,252643.21,2019
147806,1562.86,2019
147807,41794.8,2019
147808,173847.8,2019
147809,40133.9,2019
147810,638228.36,2019
147811,1468011.22,2019
147812,0.0,2019
147813,183185.63,2019
147814,0.0,2019
147815,7811853.27,2019
147816,543136.42,2019
147817,316817.88,2019
147818,5040.0,2019
147819,596.0,2019
147820,236962.78,2019
147821,38846.19,2019
147822,6600.5,2019
147823,0.0,2019
147824,0.0,2019
147825,19332.34,2019
147826,42504.11,2019
147827,9011.33,2019
147828,6400.0,2019
147829,1205.66,2019
147830,25065.91,2019
147831,0.0,2019
147832,14174.37,2019
147833,106655.84,2019
147834,4799.99,2019
147835,23372.2,2019
147836,58506.73,2019
147837,21600.0,2019
147838,21795890.98,2019
147839,14490.0,2019
147840,1963069.53,2019
147841,16619.12,2019
147842,37077.04,2019
147843,9774343.17,2019
147844,1546819.41,2019
147845,215499.77,2019
147846,3477.63,2019
147847,880442.42,2019
147848,20530.75,2019
147849,944768.75,2019
147850,0.0,2019
147851,0.0,2019
147852,217254.79,2019
147853,235819.54,2019
147854,1514463.57,2019
147855,0.0,2019
147856,2712.63,2019
147857,3278664.47,2019
147858,282361.1,2019
147859,0.0,2019
147860,0.0,2019
147861,688952.08,2019
147862,14805.8,2019
147863,75782.35,2019
147864,10467363.24,2019
147865,8931.19,2019
147866,43364.09,2019
147867,291880.42,2019
147868,48212.22,2019
147869,0.0,2019
147870,272084.5,2019
147871,157067.29,2019
147872,18988.13,2019
147873,127433.14,2019
147874,8400.0,2019
147875,0.0,2019
147876,8469.96,2019
147877,47879.88,2019
147878,1192.77,2019
147879,44239.24,2019
147880,8086.13,2019
147881,28800.0,2019
147882,3534.2,2019
147883,32614.18,2019
147884,0.0,2019
147885,16345.78,2019
147886,5192.43,2019
147887,0.0,2019
147888,0.0,2019
147889,19065.16,2019
147890,7648.29,2019
147891,1412.6,2019
147892,0.0,2019
147893,0.0,2019
147894,69086.47,2019
147895,57750.0,2019
147896,3300.0,2019
147897,0.0,2019
147898,39538.77,2019
147899,17845.9,2019
147900,0.0,2019
147901,8794560.39,2019
147902,278897.86,2019
147903,393.05,2019
147904,45073.29,2019
147905,1331609.76,2019
147906,73274.11,2019
147907,2337182.4,2019
147908,0.0,2019
147909,15153819.51,2019
147910,14970.0,2019
147911,411016.67,2019
147912,61006.89,2019
147913,225258.51,2019
147914,260042.13,2019
147915,51884.84,2019
147916,224242.69,2019
147917,0.0,2019
147918,310070.2,2019
147919,0.0,2019
147920,715098.73,2019
147921,0.0,2019
147922,1206137.36,2019
147923,562343.9,2019
147924,3336.0,2019
147925,0.0,2019
147926,6009.9,2019
147927,450.0,2019
147928,519936.56,2019
147929,129134.34,2019
147930,610528.42,2019
147931,94.48,2019
147932,0.0,2019
147933,2968717.59,2019
147934,11968604.64,2019
147935,204584.8,2019
147936,1857153.25,2019
147937,16000.0,2019
147938,0.0,2019
147939,226524.48,2019
147940,23211.05,2019
147941,237551.28,2019
147942,17331.98,2019
147943,31228.8,2019
147944,41324.05,2019
147945,463875.27,2019
147946,551728.49,2019
147947,0.0,2019
147948,633080.35,2019
147949,31352.06,2019
147950,0.0,2019
147951,341089.94,2019
147952,3010741.44,2019
147953,48767.94,2019
147954,69741.62,2019
147955,15969.11,2019
147956,0.0,2019
147957,3900.0,2019
147958,0.0,2019
147959,30859.39,2019
147960,0.0,2019
147961,0.0,2019
147962,12000.0,2019
147963,28822.13,2019
147964,107.72,2019
147965,785967.87,2019
147966,4259500.83,2019
147967,114376.91,2019
147968,7609080.82,2019
147969,0.0,2019
147970,79243.79,2019
147971,15239.5,2019
147972,10371.49,2019
147973,1054562.01,2019
147974,281376.06,2019
147975,272225.67,2019
147976,300196.95,2019
147977,486429.89,2019
147978,1550.0,2019
147979,840.0,2019
147980,502381.77,2019
147981,3300.0,2019
147982,14300322.61,2019
147983,3416807.49,2019
147984,196126.43,2019
147985,365957.58,2019
147986,4471470.52,2019
147987,139332.2,2019
147988,22950.0,2019
147989,1313.6,2019
147990,327864.37,2019
147991,1378375.76,2019
147992,36375.1,2019
147993,92443.32,2019
147994,81729.08,2019
147995,0.0,2019
147996,28005.95,2019
147997,428389.1,2019
147998,1160299.03,2019
147999,0.0,2019
148000,31906.25,2019
148001,1476620.33,2019
148002,54615.22,2019
148003,49830.21,2019
148004,19940.84,2019
148005,1413877.29,2019
148006,109238.66,2019
148007,9842.95,2019
148008,1202.88,2019
148009,12549.67,2019
148010,0.0,2019
148011,459963.94,2019
148012,4364768.45,2019
148013,2459.64,2019
148014,1051576.01,2019
148015,28137.41,2019
148016,179351.36,2019
148017,410669.0,2019
148018,92993.4,2019
148019,92560.99,2019
148020,48540.46,2019
148021,17418.23,2019
148022,13128.0,2019
148023,0.0,2019
148024,695177.53,2019
148025,23436.74,2019
148026,102987.95,2019
148027,12253583.4,2019
148028,16748889.49,2019
148029,3088722.56,2019
148030,738488.72,2019
148031,12676487.44,2019
148032,3246651.06,2019
148033,8994519.58,2019
148034,284058.07,2019
148035,173514.56,2019
148036,284553.11,2019
148037,2418.0,2019
148038,878968.27,2019
148039,608487.86,2019
148040,229587.96,2019
148041,938001.74,2019
148042,49599.87,2019
148043,0.0,2019
148044,14466.89,2019
148045,858509.54,2019
148046,0.0,2019
148047,1366537.07,2019
148048,25298.4,2019
148049,0.0,2019
148050,59562.41,2019
148051,142780.76,2019
148052,20454.98,2019
148053,141421.95,2019
148054,4000.0,2019
148055,3930.4,2019
148056,0.0,2019
148057,0.0,2019
148058,250049.7,2019
148059,0.0,2019
148060,1514663.74,2019
148061,0.0,2019
148062,8389.95,2019
148063,1334.52,2019
148064,21804.58,2019
148065,167274.49,2019
148066,0.0,2019
148067,0.0,2019
148068,344696.99,2019
148069,299838.98,2019
148070,7490.0,2019
