,EXERCÍCIO,NOME FUNÇÃO,NOME SUBFUNÇÃO,ORÇAMENTO REALIZADO (R$)
5296,2014,Educação,Ensino superior,245506.16
5297,2014,Educação,Ensino superior,19246.7
5299,2014,Educação,Ensino superior,800.0
5301,2014,Educação,Ensino superior,3200.0
5306,2014,Educação,Ensino superior,72821.08
5308,2014,Educação,Atenção básica,165021.72
5312,2014,Educação,Atenção básica,4242.36
5313,2014,Educação,Ensino superior,125858.51
5317,2014,Educação,Atenção básica,4437.21
5318,2014,Educação,Atenção básica,40396.6
5319,2014,Educação,Atenção básica,3095.15
5323,2014,Educação,Ensino superior,6711.21
5327,2014,Educação,Ensino superior,322656.07
5329,2014,Educação,Ensino superior,324385.8
5330,2014,Educação,Ensino superior,330330.7
5332,2014,Educação,Atenção básica,217.43
5335,2014,Educação,Ensino profissional,70695.27
5336,2014,Educação,Ensino profissional,406230.75
5338,2014,Educação,Ensino profissional,159646.92
5339,2014,Educação,Ensino profissional,28832.09
5341,2014,Educação,Ensino profissional,449625.06
5345,2014,Educação,Ensino profissional,450393.44
5347,2014,Educação,Ensino profissional,846.82
5350,2014,Educação,Ensino superior,309503.49
5355,2014,Educação,Ensino superior,49419.95
5356,2014,Educação,Ensino superior,127101.23
5357,2014,Educação,Ensino superior,12355.93
5359,2014,Educação,Ensino superior,29939.2
5360,2014,Educação,Ensino superior,18218.0
5363,2014,Educação,Ensino superior,2251.24
5365,2014,Educação,Ensino profissional,541896.52
5367,2014,Educação,Ensino profissional,156727.03
5368,2014,Educação,Ensino profissional,261529.88
5372,2014,Educação,Ensino superior,257933.91
5374,2014,Educação,Atenção básica,25897.22
5375,2014,Educação,Ensino superior,529743.61
5378,2014,Educação,Atenção básica,598398.1
5381,2014,Educação,Atenção básica,79093.81
5385,2014,Educação,Ensino superior,76084.0
5389,2014,Educação,Ensino superior,185429.19
5392,2014,Educação,Ensino superior,26706.93
5394,2014,Educação,Atenção básica,288779.46
5395,2014,Educação,Atenção básica,16548.67
5396,2014,Educação,Ensino superior,16906.37
5397,2014,Educação,Atenção básica,2869.0
5402,2014,Educação,Atenção básica,40245.82
5405,2014,Educação,Ensino profissional,93195.5
5406,2014,Educação,Atenção básica,43803.88
5408,2014,Educação,Atenção básica,3818.66
5410,2014,Educação,Ensino profissional,547313.89
5411,2014,Educação,Ensino profissional,75163.08
5412,2014,Educação,Ensino profissional,10255.45
5413,2014,Educação,Atenção básica,22284.51
5414,2014,Educação,Atenção básica,2015.32
5420,2014,Educação,Ensino superior,201403.34
5421,2014,Educação,Ensino superior,159.6
5424,2014,Educação,Ensino superior,153186.29
5425,2014,Educação,Ensino superior,63734.4
5426,2014,Educação,Ensino superior,1400.0
5427,2014,Educação,Ensino superior,237034.74
5429,2014,Educação,Ensino superior,10172.18
5437,2014,Educação,Ensino profissional,69843.78
5438,2014,Educação,Ensino profissional,370148.75
5440,2014,Educação,Ensino profissional,158725.71
5441,2014,Educação,Ensino profissional,18477.8
5442,2014,Educação,Atenção básica,4089.61
5444,2014,Educação,Ensino profissional,122261.43
5451,2014,Educação,Ensino profissional,169327.57
5452,2014,Educação,Ensino profissional,107681.17
5454,2014,Educação,Ensino profissional,93963.08
5455,2014,Educação,Atenção básica,9521.23
5456,2014,Educação,Ensino profissional,1815.57
5457,2014,Educação,Atenção básica,99428.5
5458,2014,Educação,Atenção básica,19749.93
5461,2014,Educação,Atenção básica,11758.59
5462,2014,Educação,Ensino superior,7139.45
5466,2014,Educação,Ensino superior,190638.0
5467,2014,Educação,Ensino superior,60891.25
5468,2014,Educação,Ensino superior,11377.0
5470,2014,Educação,Ensino superior,244156.6
5472,2014,Educação,Ensino superior,12067.97
5473,2014,Educação,Ensino superior,301048.06
5474,2014,Educação,Ensino superior,212.49
5476,2014,Educação,Ensino superior,101456.45
5478,2014,Educação,Ensino superior,43825.71
5483,2014,Educação,Ensino profissional,32959.02
5485,2014,Educação,Ensino profissional,378886.83
5486,2014,Educação,Ensino profissional,165173.8
5487,2014,Educação,Ensino superior,13189.68
5491,2014,Educação,Ensino profissional,494677.78
5492,2014,Educação,Ensino profissional,317395.1
5494,2014,Educação,Ensino profissional,52288.26
5495,2014,Educação,Ensino profissional,7076.48
5496,2014,Educação,Atenção básica,4657.12
5497,2014,Educação,Ensino profissional,261218.75
5502,2014,Educação,Ensino superior,33220.0
5505,2014,Educação,Ensino superior,225505.49
5507,2014,Educação,Ensino superior,17535.97
5512,2014,Educação,Atenção básica,2736.57
5515,2014,Educação,Ensino profissional,148325.42
5516,2014,Educação,Ensino profissional,26454.33
5517,2014,Educação,Ensino profissional,10032.7
5518,2014,Educação,Atenção básica,268.62
5520,2014,Educação,Ensino profissional,275957.28
5527,2014,Educação,Ensino superior,1580.0
5530,2014,Educação,Ensino superior,584244.21
5532,2014,Educação,Ensino superior,7900.0
5533,2014,Educação,Atenção básica,64075.3
5538,2014,Educação,Atenção básica,34342.15
5543,2014,Educação,Atenção básica,7487.42
5546,2014,Educação,Ensino superior,4939.81
5547,2014,Educação,Atenção básica,65367.06
5548,2014,Educação,Ensino superior,321569.27
5549,2014,Educação,Ensino superior,227375.93
5550,2014,Educação,Ensino profissional,7563.24
5554,2014,Educação,Ensino superior,149843.93
5558,2014,Educação,Ensino superior,158454.8
5561,2014,Educação,Ensino superior,531800.0
5564,2014,Educação,Atenção básica,372.72
5571,2014,Educação,Ensino profissional,143167.01
5572,2014,Educação,Ensino profissional,340672.49
5574,2014,Educação,Ensino profissional,211351.4
5575,2014,Educação,Atenção básica,21881.63
5578,2014,Educação,Ensino profissional,3907.68
5580,2014,Educação,Ensino superior,426235.69
5582,2014,Educação,Ensino superior,235544.14
5584,2014,Educação,Ensino superior,24209.57
5588,2014,Educação,Ensino superior,400000.0
5590,2014,Educação,Ensino superior,13171.84
5595,2014,Educação,Ensino profissional,107596.66
5596,2014,Educação,Ensino profissional,316309.9
5597,2014,Educação,Ensino profissional,378122.46
5598,2014,Educação,Ensino profissional,5307.0
5599,2014,Educação,Atenção básica,104507.32
5602,2014,Educação,Ensino profissional,22279.9
5605,2014,Educação,Ensino superior,494377.59
5610,2014,Educação,Ensino superior,33985.47
5614,2014,Educação,Atenção básica,324402.01
5616,2014,Educação,Ensino superior,25386.38
5617,2014,Educação,Ensino superior,59863.02
5621,2014,Educação,Ensino superior,9164.0
5626,2014,Educação,Ensino superior,713.82
5628,2014,Educação,Ensino superior,110918.63
5629,2014,Educação,Ensino superior,203887.75
5634,2014,Educação,Ensino superior,166460.45
5636,2014,Educação,Ensino profissional,165925.55
5637,2014,Educação,Ensino profissional,184596.44
5638,2014,Educação,Ensino profissional,364202.36
5639,2014,Educação,Ensino profissional,1807.08
5640,2014,Educação,Ensino profissional,5689.5
5642,2014,Educação,Atenção básica,477.4
5645,2014,Educação,Ensino profissional,107254.53
5651,2014,Educação,Ensino superior,4086.76
5653,2014,Educação,Ensino superior,732.0
5655,2014,Educação,Ensino superior,298280.19
5656,2014,Educação,Ensino superior,256977.68
5657,2014,Educação,Ensino superior,1500.0
5659,2014,Educação,Ensino superior,3185.0
5660,2014,Educação,Ensino superior,1055.43
5661,2014,Educação,Ensino superior,22000.0
5667,2014,Educação,Atenção básica,253123.77
5668,2014,Educação,Ensino superior,13467.12
5671,2014,Educação,Ensino profissional,290017.91
5672,2014,Educação,Ensino profissional,113580.81
5674,2014,Educação,Ensino profissional,232100.98
5675,2014,Educação,Atenção básica,2841.59
5679,2014,Educação,Ensino profissional,3348.08
5683,2014,Educação,Ensino superior,166607.15
5685,2014,Educação,Ensino superior,270201.89
5687,2014,Educação,Ensino superior,58569.84
5689,2014,Educação,Ensino superior,3909.82
5692,2014,Educação,Ensino superior,587268.62
5693,2014,Educação,Ensino superior,98183.96
5694,2014,Educação,Ensino superior,249825.0
5697,2014,Educação,Atenção básica,46279.0
5700,2014,Educação,Atenção básica,599643.34
5706,2014,Educação,Ensino profissional,248946.95
5708,2014,Educação,Ensino profissional,261349.29
5709,2014,Educação,Ensino profissional,350866.57
5710,2014,Educação,Ensino profissional,304.73
5714,2014,Educação,Ensino superior,89400.0
5718,2014,Educação,Ensino superior,46200.0
5722,2014,Educação,Ensino profissional,259409.42
5723,2014,Educação,Ensino profissional,65415.57
5725,2014,Educação,Ensino profissional,537319.34
5726,2014,Educação,Ensino profissional,36913.97
5735,2014,Educação,Ensino superior,1460.0
5737,2014,Educação,Ensino superior,2280.0
5741,2014,Educação,Ensino superior,20432.0
5742,2014,Educação,Ensino superior,524989.9
5744,2014,Educação,Ensino superior,232779.14
5747,2014,Educação,Atenção básica,2157.84
5748,2014,Educação,Atenção básica,296.4
5749,2014,Educação,Atenção básica,90978.73
5756,2014,Educação,Ensino profissional,241959.84
5757,2014,Educação,Ensino profissional,33985.12
5758,2014,Educação,Ensino profissional,417185.35
5759,2014,Educação,Ensino profissional,63159.44
5760,2014,Educação,Ensino profissional,5473.64
5768,2014,Educação,Atenção básica,464307.07
5769,2014,Educação,Atenção básica,5674.04
5772,2014,Educação,Atenção básica,571356.06
5773,2014,Educação,Atenção básica,11595.0
5777,2014,Educação,Ensino profissional,334180.13
5778,2014,Educação,Ensino profissional,42632.97
5779,2014,Educação,Ensino profissional,598495.49
5780,2014,Educação,Ensino profissional,304775.95
5781,2014,Educação,Ensino profissional,27570.23
5789,2014,Educação,Ensino superior,100000.0
5791,2014,Educação,Ensino superior,5307.97
5792,2014,Educação,Ensino superior,31673.5
5795,2014,Educação,Ensino superior,9541.25
5798,2014,Educação,Atenção básica,66573.57
5799,2014,Educação,Ensino superior,309113.67
5804,2014,Educação,Ensino superior,192988.0
5805,2014,Educação,Atenção básica,130781.02
5808,2014,Educação,Ensino superior,194548.3
5809,2014,Educação,Atenção básica,1324.5
5810,2014,Educação,Ensino superior,588244.05
5812,2014,Educação,Ensino superior,37911.13
5814,2014,Educação,Ensino superior,18216.0
5820,2014,Educação,Ensino superior,34100.0
5823,2014,Educação,Ensino superior,123832.58
5824,2014,Educação,Atenção básica,71239.53
5825,2014,Educação,Ensino superior,28223.7
5827,2014,Educação,Atenção básica,411404.62
5828,2014,Educação,Ensino profissional,178070.75
5829,2014,Educação,Ensino profissional,16991.3
5830,2014,Educação,Ensino profissional,110163.63
5833,2014,Educação,Ensino profissional,482476.34
5837,2014,Educação,Atenção básica,412824.04
5841,2014,Educação,Ensino profissional,433431.46
5842,2014,Educação,Ensino profissional,18601.12
5845,2014,Educação,Ensino superior,345562.36
5847,2014,Educação,Atenção básica,36585.9
5853,2014,Educação,Ensino superior,19726.42
5856,2014,Educação,Ensino superior,18680.21
5857,2014,Educação,Ensino superior,2419.98
5860,2014,Educação,Ensino superior,10.0
5861,2014,Educação,Ensino superior,13598.0
5862,2014,Educação,Atenção básica,14711.56
5869,2014,Educação,Ensino superior,29960.05
5871,2014,Educação,Ensino superior,680.0
5872,2014,Educação,Atenção básica,592285.73
5874,2014,Educação,Ensino superior,143966.23
5875,2014,Educação,Ensino superior,406445.39
5877,2014,Educação,Atenção básica,183709.69
5880,2014,Educação,Ensino superior,27330.03
5885,2014,Educação,Ensino superior,939.0
5887,2014,Educação,Ensino superior,319435.64
5892,2014,Educação,Ensino superior,29642.22
5893,2014,Educação,Ensino superior,7061.0
5895,2014,Educação,Ensino superior,49251.49
5899,2014,Educação,Ensino profissional,429187.01
5900,2014,Educação,Ensino profissional,93091.0
5902,2014,Educação,Ensino profissional,1380.0
5906,2014,Educação,Ensino superior,114869.34
5907,2014,Educação,Atenção básica,51782.77
5908,2014,Educação,Ensino superior,558205.88
5911,2014,Educação,Ensino superior,368374.38
5912,2014,Educação,Ensino superior,4994.12
5913,2014,Educação,Ensino superior,40000.0
5917,2014,Educação,Ensino superior,455883.79
5919,2014,Educação,Ensino superior,15329.16
5922,2014,Educação,Atenção básica,80325.0
5923,2014,Educação,Ensino superior,56998.24
5924,2014,Educação,Atenção básica,11389.09
5925,2014,Educação,Ensino superior,579240.29
5926,2014,Educação,Ensino profissional,8095.25
5939,2014,Educação,Administração geral,238464.19
5948,2014,Educação,Administração geral,584995.69
5949,2014,Educação,Administração geral,581670.96
5950,2014,Educação,Administração geral,510380.18
5951,2014,Educação,Administração geral,415502.58
5952,2014,Educação,Administração geral,284.0
5954,2014,Educação,Administração geral,169462.16
5955,2014,Educação,Administração geral,446100.3
5957,2014,Educação,Administração geral,54898.18
5958,2014,Educação,Administração geral,13256.61
5960,2014,Educação,Administração geral,80613.0
5961,2014,Educação,Administração geral,467339.5
5962,2014,Educação,Administração geral,366683.55
5964,2014,Educação,Administração geral,56250.0
5965,2014,Educação,Administração geral,431778.88
5967,2014,Educação,Administração geral,312506.94
5971,2014,Educação,Administração geral,368815.08
5972,2014,Educação,Administração geral,468159.15
5976,2014,Educação,Administração geral,70933.37
5977,2014,Educação,Administração geral,64767.46
5978,2014,Educação,Administração geral,106227.54
5982,2014,Educação,Administração geral,28721.18
5983,2014,Educação,Administração geral,436101.2
5984,2014,Educação,Administração geral,313490.44
5988,2014,Educação,Administração geral,123492.08
5989,2014,Educação,Administração geral,264432.15
5992,2014,Educação,Administração geral,7500.0
5996,2014,Educação,Administração geral,1200.0
5997,2014,Educação,Administração geral,405158.48
5998,2014,Educação,Administração geral,288128.7
5999,2014,Educação,Administração geral,369867.42
6004,2014,Educação,Administração geral,4860.0
6008,2014,Educação,Administração geral,431772.34
6011,2014,Educação,Administração geral,373303.03
6012,2014,Educação,Administração geral,143403.32
6013,2014,Educação,Administração geral,498263.67
6015,2014,Educação,Administração geral,210000.0
6016,2014,Educação,Administração geral,468836.84
6019,2014,Educação,Administração geral,213473.19
6021,2014,Educação,Administração geral,128083.94
6023,2014,Educação,Administração geral,32697.0
6024,2014,Educação,Administração geral,584741.06
6030,2014,Educação,Administração geral,107389.31
6031,2014,Educação,Administração geral,54000.0
6033,2014,Educação,Administração geral,363652.33
6064,2014,Educação,Ensino profissional,16605.25
6065,2014,Educação,Ensino profissional,403731.18
6066,2014,Educação,Ensino profissional,177062.21
6067,2014,Educação,Ensino profissional,503614.69
6071,2014,Educação,Ensino profissional,555317.66
6072,2014,Educação,Ensino profissional,17.32
6076,2014,Educação,Ensino profissional,85989.0
6077,2014,Educação,Ensino profissional,119853.2
6079,2014,Educação,Ensino profissional,344067.08
6088,2014,Educação,Ensino profissional,46555.5
6091,2014,Educação,Ensino profissional,168097.0
6092,2014,Educação,Ensino profissional,28079.26
6093,2014,Educação,Ensino profissional,468809.58
6094,2014,Educação,Ensino profissional,279014.63
6095,2014,Educação,Ensino profissional,15752.5
6096,2014,Educação,Ensino profissional,487168.13
6098,2014,Educação,Ensino profissional,5434.0
6099,2014,Educação,Ensino profissional,8450.0
6102,2014,Educação,Ensino profissional,81357.0
6103,2014,Educação,Ensino profissional,77873.0
6104,2014,Educação,Ensino profissional,11435.12
6105,2014,Educação,Ensino profissional,16945.94
6106,2014,Educação,Ensino profissional,1718.0
6107,2014,Educação,Ensino profissional,104998.33
6108,2014,Educação,Ensino profissional,242226.24
